geolocation_zip_code_prefix,geolocation_city,geolocation_state
3307,sao paulo,SP
3308,sao paulo,SP
3309,sao paulo,SP
3310,sao paulo,SP
3311,são paulo,SP
3312,sao paulo,SP
3313,sao paulo,SP
3314,sao paulo,SP
3315,são paulo,SP
3316,sao paulo,SP
3317,são paulo,SP
3318,sao paulo,SP
3319,sao paulo,SP
3320,sao paulo,SP
3321,são paulo,SP
3322,sao paulo,SP
3323,sao paulo,SP
3324,sao paulo,SP
3325,sao paulo,SP
3330,são paulo,SP
3331,são paulo,SP
3332,sao paulo,SP
3333,são paulo,SP
3334,sao paulo,SP
3335,sao paulo,SP
3336,sao paulo,SP
3337,sao paulo,SP
3338,sao paulo,SP
3340,sao paulo,SP
3342,sao paulo,SP
3343,sao paulo,SP
3344,sao paulo,SP
3345,sao paulo,SP
3346,sao paulo,SP
3347,sao paulo,SP
3348,sao paulo,SP
3349,sao paulo,SP
3350,sao paulo,SP
3351,sao paulo,SP
3355,sao paulo,SP
3356,sao paulo,SP
3357,sao paulo,SP
3358,sao paulo,SP
3359,sao paulo,SP
3360,sao paulo,SP
3361,sao paulo,SP
3362,sao paulo,SP
3363,sao paulo,SP
3364,sao paulo,SP
3365,sao paulo,SP
3366,sao paulo,SP
3367,sao paulo,SP
3370,sao paulo,SP
3371,sao paulo,SP
3372,sao paulo,SP
3373,sao paulo,SP
3374,sao paulo,SP
3375,sao paulo,SP
3376,sao paulo,SP
3377,sao paulo,SP
3378,sao paulo,SP
3379,são paulo,SP
3380,sao paulo,SP
3381,sao paulo,SP
3382,sao paulo,SP
3383,sao paulo,SP
3384,sao paulo,SP
3385,sao paulo,SP
3386,são paulo,SP
3387,sao paulo,SP
3388,sao paulo,SP
3389,sao paulo,SP
3390,sao paulo,SP
3401,sao paulo,SP
3402,sao paulo,SP
3403,sao paulo,SP
3404,sao paulo,SP
3405,sao paulo,SP
3406,sao paulo,SP
3407,sao paulo,SP
3408,são paulo,SP
3409,sao paulo,SP
3410,sao paulo,SP
3411,sao paulo,SP
3412,sao paulo,SP
3413,sao paulo,SP
3414,sao paulo,SP
3415,sao paulo,SP
3416,sao paulo,SP
3417,sao paulo,SP
3420,sao paulo,SP
3421,sao paulo,SP
3422,são paulo,SP
3423,sao paulo,SP
3424,sao paulo,SP
3425,sao paulo,SP
3426,sao paulo,SP
3427,são paulo,SP
3428,sao paulo,SP
3429,sao paulo,SP
3430,sao paulo,SP
3431,sao paulo,SP
3432,sao paulo,SP
3433,sao paulo,SP
3434,são paulo,SP
3435,sao paulo,SP
3436,sao paulo,SP
3437,sao paulo,SP
3438,sao paulo,SP
3440,sao paulo,SP
3441,sao paulo,SP
3442,são paulo,SP
3443,sao paulo,SP
3444,são paulo,SP
3445,sao paulo,SP
3446,são paulo,SP
3447,são paulo,SP
3448,sao paulo,SP
3449,são paulo,SP
3450,sao paulo,SP
3451,sao paulo,SP
3452,sao paulo,SP
3453,são paulo,SP
3454,sao paulo,SP
3455,sao paulo,SP
3456,são paulo,SP
3460,sao paulo,SP
3461,sao paulo,SP
3462,são paulo,SP
3463,sao paulo,SP
3470,sao paulo,SP
3471,sao paulo,SP
3472,sao paulo,SP
3474,são paulo,SP
3475,sao paulo,SP
3476,sao paulo,SP
3477,sao paulo,SP
3478,sao paulo,SP
3479,sao paulo,SP
3480,sao paulo,SP
3490,sao paulo,SP
3501,são paulo,SP
3502,sao paulo,SP
3503,são paulo,SP
3504,sao paulo,SP
3505,são paulo,SP
3506,sao paulo,SP
3507,sao paulo,SP
3508,sao paulo,SP
3509,são paulo,SP
3510,sao paulo,SP
3511,são paulo,SP
3512,sao paulo,SP
3513,sao paulo,SP
3514,sao paulo,SP
3515,sao paulo,SP
3516,sao paulo,SP
3517,sao paulo,SP
3518,sao paulo,SP
3519,sao paulo,SP
3520,sao paulo,SP
3521,sao paulo,SP
3522,sao paulo,SP
3523,sao paulo,SP
3524,sao paulo,SP
3525,sao paulo,SP
3526,são paulo,SP
3527,sao paulo,SP
3530,sao paulo,SP
3531,sao paulo,SP
3532,são paulo,SP
3533,sao paulo,SP
3534,são paulo,SP
3535,sao paulo,SP
3540,são paulo,SP
3541,são paulo,SP
3542,sao paulo,SP
3543,sao paulo,SP
3544,sao paulo,SP
3545,sao paulo,SP
3546,são paulo,SP
3547,sao paulo,SP
3548,sao paulo,SP
3550,sao paulo,SP
3551,sao paulo,SP
3552,sao paulo,SP
3553,sao paulo,SP
3554,sao paulo,SP
3555,sao paulo,SP
3556,são paulo,SP
3557,sao paulo,SP
3558,sao paulo,SP
3559,sao paulo,SP
3560,sao paulo,SP
3561,sao paulo,SP
3562,são paulo,SP
3563,são paulo,SP
3564,sao paulo,SP
3565,sao paulo,SP
3566,sao paulo,SP
3567,sao paulo,SP
3568,sao paulo,SP
3569,sao paulo,SP
3570,sao paulo,SP
3571,sao paulo,SP
3572,sao paulo,SP
3573,sao paulo,SP
3574,sao paulo,SP
3575,sao paulo,SP
3576,são paulo,SP
3577,sao paulo,SP
3578,sao paulo,SP
3579,sao paulo,SP
3580,sao paulo,SP
3581,sao paulo,SP
3582,sao paulo,SP
3583,sao paulo,SP
3584,são paulo,SP
3585,sao paulo,SP
3586,sao paulo,SP
3587,são paulo,SP
3588,sao paulo,SP
3589,sao paulo,SP
3590,sao paulo,SP
3591,sao paulo,SP
3601,sao paulo,SP
3602,sao paulo,SP
3603,sao paulo,SP
3604,são paulo,SP
3605,sao paulo,SP
3606,sao paulo,SP
3607,são paulo,SP
3608,sao paulo,SP
3609,sao paulo,SP
3610,sao paulo,SP
3611,sao paulo,SP
3612,sao paulo,SP
3613,sao paulo,SP
3614,sao paulo,SP
3615,sao paulo,SP
3616,sao paulo,SP
3617,sao paulo,SP
3618,são paulo,SP
3619,sao paulo,SP
3620,sao paulo,SP
3621,são paulo,SP
3622,sao paulo,SP
3623,sao paulo,SP
3624,sao paulo,SP
3625,sao paulo,SP
3626,sao paulo,SP
3627,sao paulo,SP
3630,são paulo,SP
3631,sao paulo,SP
3632,são paulo,SP
3633,sao paulo,SP
3634,são paulo,SP
3635,sao paulo,SP
3636,são paulo,SP
3637,sao paulo,SP
3638,sao paulo,SP
3639,sao paulo,SP
3640,sao paulo,SP
3641,sao paulo,SP
3642,sao paulo,SP
3643,sao paulo,SP
3644,sao paulo,SP
3645,sao paulo,SP
3646,sao paulo,SP
3647,sao paulo,SP
3648,sao paulo,SP
3649,sao paulo,SP
3650,sao paulo,SP
3651,são paulo,SP
3652,sao paulo,SP
3653,são paulo,SP
3654,sao paulo,SP
3655,sao paulo,SP
3656,sao paulo,SP
3657,são paulo,SP
3658,sao paulo,SP
3659,sao paulo,SP
3660,sao paulo,SP
3661,sao paulo,SP
3662,sao paulo,SP
3663,sao paulo,SP
3664,sao paulo,SP
3665,sao paulo,SP
3666,sao paulo,SP
3667,sao paulo,SP
3668,sao paulo,SP
3669,são paulo,SP
3670,sao paulo,SP
3671,são paulo,SP
3672,sao paulo,SP
3673,sao paulo,SP
3674,sao paulo,SP
3675,são paulo,SP
3676,sao paulo,SP
3677,sao paulo,SP
3678,são paulo,SP
3679,sao paulo,SP
3680,sao paulo,SP
3681,sao paulo,SP
3682,são paulo,SP
3683,sao paulo,SP
3685,sao paulo,SP
3687,sao paulo,SP
3688,sao paulo,SP
3689,sao paulo,SP
3690,sao paulo,SP
3691,sao paulo,SP
3692,sao paulo,SP
3693,sao paulo,SP
3694,sao paulo,SP
3695,são paulo,SP
3701,são paulo,SP
3702,sao paulo,SP
3703,sao paulo,SP
3704,sao paulo,SP
3707,sao paulo,SP
3710,sao paulo,SP
3711,sao paulo,SP
3712,sao paulo,SP
3713,sao paulo,SP
3714,sao paulo,SP
3715,sao paulo,SP
3716,sao paulo,SP
3717,sao paulo,SP
3718,sao paulo,SP
3720,sao paulo,SP
3721,sao paulo,SP
3725,sao paulo,SP
3726,sao paulo,SP
3727,sao paulo,SP
3728,sao paulo,SP
3729,sao paulo,SP
3730,sao paulo,SP
3731,são paulo,SP
3732,sao paulo,SP
3733,sao paulo,SP
3734,sao paulo,SP
3735,sao paulo,SP
3736,sao paulo,SP
3737,sao paulo,SP
3738,sao paulo,SP
3739,sao paulo,SP
3755,sao paulo,SP
3756,sao paulo,SP
3757,sao paulo,SP
3758,sao paulo,SP
3759,sao paulo,SP
3801,sao paulo,SP
3802,sao paulo,SP
3803,sao paulo,SP
3804,sao paulo,SP
3805,sao paulo,SP
3806,sao paulo,SP
3807,sao paulo,SP
3808,são paulo,SP
3809,sao paulo,SP
3810,sao paulo,SP
3811,sao paulo,SP
3812,sao paulo,SP
3813,sao paulo,SP
3814,sao paulo,SP
3816,sao paulo,SP
3817,sao paulo,SP
3818,sao paulo,SP
3819,sao paulo,SP
3820,sao paulo,SP
3821,são paulo,SP
3822,sao paulo,SP
3823,sao paulo,SP
3827,sao paulo,SP
3828,sao paulo,SP
3831,são paulo,SP
3840,são paulo,SP
3870,sao paulo,SP
3871,sao paulo,SP
3872,sao paulo,SP
3873,sao paulo,SP
3874,sao paulo,SP
3875,sao paulo,SP
3876,sao paulo,SP
3877,sao paulo,SP
3878,sao paulo,SP
3880,sao paulo,SP
3881,são paulo,SP
3882,sao paulo,SP
3883,sao paulo,SP
3884,sao paulo,SP
3886,sao paulo,SP
3887,sao paulo,SP
3888,sao paulo,SP
3889,sao paulo,SP
3890,sao paulo,SP
3891,sao paulo,SP
3892,sao paulo,SP
3893,sao paulo,SP
3894,são paulo,SP
3895,são paulo,SP
3896,sao paulo,SP
3901,sao paulo,SP
3904,sao paulo,SP
3905,são paulo,SP
3906,sao paulo,SP
3907,sao paulo,SP
3908,sao paulo,SP
3909,sao paulo,SP
3910,sao paulo,SP
3911,sao paulo,SP
3912,sao paulo,SP
3916,sao paulo,SP
3917,sao paulo,SP
3918,são paulo,SP
3919,sao paulo,SP
3920,sao paulo,SP
3921,sao paulo,SP
3922,sao paulo,SP
3923,sao paulo,SP
3924,sao paulo,SP
3925,sao paulo,SP
3926,sao paulo,SP
3927,são paulo,SP
3928,são paulo,SP
3929,sao paulo,SP
3930,sao paulo,SP
3931,sao paulo,SP
3932,sao paulo,SP
3933,sao paulo,SP
3934,sao paulo,SP
3935,sao paulo,SP
3936,sao paulo,SP
3937,são paulo,SP
3938,sao paulo,SP
3939,sao paulo,SP
3940,sao paulo,SP
3941,sao paulo,SP
3942,são paulo,SP
3943,sao paulo,SP
3944,são paulo,SP
3945,sao paulo,SP
3946,sao paulo,SP
3947,sao paulo,SP
3948,sao paulo,SP
3949,sao paulo,SP
3950,sao paulo,SP
3951,sao paulo,SP
3952,sao paulo,SP
3953,sao paulo,SP
3958,sao paulo,SP
3959,sao paulo,SP
3960,sao paulo,SP
3961,são paulo,SP
3962,sao paulo,SP
3963,sao paulo,SP
3964,sao paulo,SP
3965,sao paulo,SP
3966,sao paulo,SP
3967,sao paulo,SP
3968,sao paulo,SP
3969,sao paulo,SP
3970,sao paulo,SP
3971,são paulo,SP
3972,sao paulo,SP
3973,sao paulo,SP
3974,sao paulo,SP
3975,sao paulo,SP
3976,são paulo,SP
3977,são paulo,SP
3978,sao paulo,SP
3979,sao paulo,SP
3980,são paulo,SP
3981,sao paulo,SP
3982,sao paulo,SP
3983,sao paulo,SP
3984,sao paulo,SP
3985,sao paulo,SP
3986,sao paulo,SP
3987,sao paulo,SP
3988,sao paulo,SP
3989,sao paulo,SP
4001,sao paulo,SP
4002,sao paulo,SP
4003,sao paulo,SP
4004,sao paulo,SP
4005,sao paulo,SP
4006,sao paulo,SP
4007,sao paulo,SP
4008,são paulo,SP
4009,sao paulo,SP
4010,sao paulo,SP
4011,sao paulo,SP
4012,sao paulo,SP
4013,sao paulo,SP
4014,sao paulo,SP
4015,sao paulo,SP
4016,sao paulo,SP
4017,sao paulo,SP
4018,sao paulo,SP
4019,sao paulo,SP
4020,sao paulo,SP
4021,sao paulo,SP
4022,sao paulo,SP
4023,sao paulo,SP
4024,são paulo,SP
4025,sao paulo,SP
4026,sao paulo,SP
4027,sao paulo,SP
4028,sao paulo,SP
4029,sao paulo,SP
4030,sao paulo,SP
4031,sao paulo,SP
4032,sao paulo,SP
4035,sao paulo,SP
4036,sao paulo,SP
4037,sao paulo,SP
4038,sao paulo,SP
4039,sao paulo,SP
4040,sao paulo,SP
4041,sao paulo,SP
4042,sao paulo,SP
4043,sao paulo,SP
4044,sao paulo,SP
4045,sao paulo,SP
4046,sao paulo,SP
4047,sao paulo,SP
4048,são paulo,SP
4049,sao paulo,SP
4050,sao paulo,SP
4051,sao paulo,SP
4052,sao paulo,SP
4053,sao paulo,SP
4054,sao paulo,SP
4055,sao paulo,SP
4057,são paulo,SP
4058,sao paulo,SP
4059,sao paulo,SP
4060,sao paulo,SP
4061,sao paulo,SP
4062,sao paulo,SP
4063,sao paulo,SP
4064,sao paulo,SP
4065,sao paulo,SP
4066,sao paulo,SP
4067,sao paulo,SP
4068,sao paulo,SP
4069,sao paulo,SP
4070,são paulo,SP
4071,sao paulo,SP
4072,sao paulo,SP
4074,sao paulo,SP
4075,sao paulo,SP
4076,sao paulo,SP
4077,sao paulo,SP
4078,são paulo,SP
4079,sao paulo,SP
4080,são paulo,SP
4081,sao paulo,SP
4082,são paulo,SP
4083,sao paulo,SP
4084,sao paulo,SP
4085,sao paulo,SP
4086,sao paulo,SP
4087,sao paulo,SP
4088,sao paulo,SP
4089,sao paulo,SP
4090,sao paulo,SP
4094,sao paulo,SP
4097,sao paulo,SP
4101,são paulo,SP
4102,sao paulo,SP
4103,sao paulo,SP
4104,são paulo,SP
4105,sao paulo,SP
4106,sao paulo,SP
4107,sao paulo,SP
4108,sao paulo,SP
4109,sao paulo,SP
4110,sao paulo,SP
4111,sao paulo,SP
4112,sao paulo,SP
4113,sao paulo,SP
4114,sao paulo,SP
4115,sao paulo,SP
4116,sao paulo,SP
4117,sao paulo,SP
4118,sao paulo,SP
4119,são paulo,SP
4120,sao paulo,SP
4121,sao paulo,SP
4122,sao paulo,SP
4123,sao paulo,SP
4124,são paulo,SP
4125,sao paulo,SP
4126,são paulo,SP
4127,sao paulo,SP
4128,sao paulo,SP
4129,sao paulo,SP
4130,sao paulo,SP
4131,sao paulo,SP
4132,sao paulo,SP
4133,sao paulo,SP
4134,sao paulo,SP
4135,são paulo,SP
4136,sao paulo,SP
4137,sao paulo,SP
4138,sao paulo,SP
4139,sao paulo,SP
4140,sao paulo,SP
4141,sao paulo,SP
4142,sao paulo,SP
4143,sao paulo,SP
4144,sao paulo,SP
4145,sao paulo,SP
4146,sao paulo,SP
4147,são paulo,SP
4148,sao paulo,SP
4149,sao paulo,SP
4150,são paulo,SP
4151,sao paulo,SP
4152,sao paulo,SP
4153,sao paulo,SP
4154,sao paulo,SP
4155,sao paulo,SP
4156,sao paulo,SP
4157,são paulo,SP
4158,sao paulo,SP
4159,sao paulo,SP
4160,sao paulo,SP
4161,são paulo,SP
4162,são paulo,SP
4163,sao paulo,SP
4164,sao paulo,SP
4165,sao paulo,SP
4166,sao paulo,SP
4167,sao paulo,SP
4168,sao paulo,SP
4169,sao paulo,SP
4170,sao paulo,SP
4171,sao paulo,SP
4173,sao paulo,SP
4174,são paulo,SP
4176,sao paulo,SP
4177,sao paulo,SP
4180,sao paulo,SP
4181,sao paulo,SP
4182,sao paulo,SP
4183,são paulo,SP
4184,sao paulo,SP
4185,sao paulo,SP
4186,sao paulo,SP
4187,sao paulo,SP
4190,sao paulo,SP
4191,sao paulo,SP
4193,são paulo,SP
4194,sao paulo,SP
4195,sao paulo,SP
4201,sao paulo,SP
4202,sao paulo,SP
4203,sao paulo,SP
4204,sao paulo,SP
4205,são paulo,SP
4206,sao paulo,SP
4207,sao paulo,SP
4208,são paulo,SP
4209,sao paulo,SP
4210,são paulo,SP
4211,sao paulo,SP
4212,sao paulo,SP
4213,sao paulo,SP
4214,sao paulo,SP
4215,são paulo,SP
4216,são paulo,SP
4217,sao paulo,SP
4218,sao paulo,SP
4220,são paulo,SP
4221,sao paulo,SP
4222,sao paulo,SP
4223,sao paulo,SP
4224,sao paulo,SP
4225,sao paulo,SP
4229,sao paulo,SP
4230,sao paulo,SP
4231,sao paulo,SP
4232,sao paulo,SP
4233,sao paulo,SP
4235,sao paulo,SP
4236,sao paulo,SP
4239,sao paulo,SP
4240,sao paulo,SP
4241,sao paulo,SP
4242,são paulo,SP
4243,sao paulo,SP
4244,sao paulo,SP
4246,sao paulo,SP
4247,sao paulo,SP
4248,sao paulo,SP
4249,sao paulo,SP
4250,sao paulo,SP
4251,sao paulo,SP
4252,sao paulo,SP
4253,sao paulo,SP
4254,sao paulo,SP
4255,sao paulo,SP
4256,sao paulo,SP
4257,sao paulo,SP
4258,sao paulo,SP
4260,são paulo,SP
4261,sao paulo,SP
4262,sao paulo,SP
4263,sao paulo,SP
4264,sao paulo,SP
4265,são paulo,SP
4266,sao paulo,SP
4267,sao paulo,SP
4268,sao paulo,SP
4269,sao paulo,SP
4270,sao paulo,SP
4271,sao paulo,SP
4272,sao paulo,SP
4273,sao paulo,SP
4274,sao paulo,SP
4275,sao paulo,SP
4276,são paulo,SP
4277,sao paulo,SP
4278,sao paulo,SP
4279,sao paulo,SP
4280,sao paulo,SP
4281,sao paulo,SP
4282,sao paulo,SP
4283,sao paulo,SP
4284,sao paulo,SP
4285,sao paulo,SP
4286,sao paulo,SP
4287,sao paulo,SP
4288,sao paulo,SP
4289,sao paulo,SP
4290,sao paulo,SP
4291,sao paulo,SP
4292,sao paulo,SP
4293,sao paulo,SP
4294,são paulo,SP
4295,sao paulo,SP
4296,sao paulo,SP
4297,sao paulo,SP
4298,sao paulo,SP
4301,sao paulo,SP
4302,sao paulo,SP
4303,sao paulo,SP
4304,sao paulo,SP
4305,sao paulo,SP
4306,sao paulo,SP
4307,sao paulo,SP
4308,sao paulo,SP
4309,são paulo,SP
4310,sao paulo,SP
4311,sao paulo,SP
4312,sao paulo,SP
4313,sao paulo,SP
4314,sao paulo,SP
4315,são paulo,SP
4316,são paulo,SP
4317,são paulo,SP
4318,são paulo,SP
4319,sao paulo,SP
4320,sao paulo,SP
4321,sao paulo,SP
4323,sao paulo,SP
4324,são paulo,SP
4325,sao paulo,SP
4326,sao paulo,SP
4327,sao paulo,SP
4328,sao paulo,SP
4330,são paulo,SP
4331,sao paulo,SP
4332,sao paulo,SP
4333,sao paulo,SP
4334,são paulo,SP
4335,sao paulo,SP
4336,sao paulo,SP
4337,sao paulo,SP
4338,sao paulo,SP
4339,sao paulo,SP
4340,sao paulo,SP
4342,são paulo,SP
4343,sao paulo,SP
4344,sao paulo,SP
4345,sao paulo,SP
4346,sao paulo,SP
4347,sao paulo,SP
4348,sao paulo,SP
4349,são paulo,SP
4350,sao paulo,SP
4351,são paulo,SP
4355,são paulo,SP
4356,sao paulo,SP
4357,sao paulo,SP
4358,sao paulo,SP
4359,sao paulo,SP
4360,sao paulo,SP
4361,sao paulo,SP
4362,sao paulo,SP
4363,sao paulo,SP
4364,sao paulo,SP
4365,sao paulo,SP
4366,sao paulo,SP
4367,são paulo,SP
4368,sao paulo,SP
4369,são paulo,SP
4370,sao paulo,SP
4371,sao paulo,SP
4372,sao paulo,SP
4373,são paulo,SP
4374,sao paulo,SP
4375,são paulo,SP
4376,sao paulo,SP
4377,sao paulo,SP
4378,sao paulo,SP
4379,sao paulo,SP
4381,sao paulo,SP
4382,sao paulo,SP
4383,sao paulo,SP
4384,sao paulo,SP
4385,são paulo,SP
4386,sao paulo,SP
4387,sao paulo,SP
4401,sao paulo,SP
4402,sao paulo,SP
4403,sao paulo,SP
4404,sao paulo,SP
4405,sao paulo,SP
4406,sao paulo,SP
4407,sao paulo,SP
4408,sao paulo,SP
4409,sao paulo,SP
4410,sao paulo,SP
4411,sao paulo,SP
4412,sao paulo,SP
4413,sao paulo,SP
4414,sao paulo,SP
4415,sao paulo,SP
4416,sao paulo,SP
4417,sao paulo,SP
4419,sao paulo,SP
4421,sao paulo,SP
4423,sao paulo,SP
4424,sao paulo,SP
4425,sao paulo,SP
4426,sao paulo,SP
4427,sao paulo,SP
4428,sao paulo,SP
4429,são paulo,SP
4430,sao paulo,SP
4431,são paulo,SP
4432,sao paulo,SP
4433,sao paulo,SP
4434,sao paulo,SP
4436,sao paulo,SP
4437,sao paulo,SP
4438,sao paulo,SP
4439,sao paulo,SP
4444,sao paulo,SP
4445,sao paulo,SP
4446,sao paulo,SP
4447,sao paulo,SP
4448,sao paulo,SP
4455,sao paulo,SP
4456,sao paulo,SP
4457,são paulo,SP
4458,sao paulo,SP
4459,sao paulo,SP
4460,sao paulo,SP
4461,sao paulo,SP
4462,sao paulo,SP
4463,sao paulo,SP
4464,são paulo,SP
4466,são paulo,SP
4467,sao paulo,SP
4468,sao paulo,SP
4469,sao paulo,SP
4470,sao paulo,SP
4472,sao paulo,SP
4473,são paulo,SP
4474,sao paulo,SP
4475,sao paulo,SP
4476,sao paulo,SP
4477,sao paulo,SP
4479,sao paulo,SP
4501,sao paulo,SP
4502,são paulo,SP
4503,sao paulo,SP
4504,sao paulo,SP
4505,sao paulo,SP
4506,sao paulo,SP
4507,sao paulo,SP
4508,sao paulo,SP
4509,sao paulo,SP
4510,sao paulo,SP
4511,sao paulo,SP
4512,são paulo,SP
4513,são paulo,SP
4514,são paulo,SP
4515,são paulo,SP
4516,sao paulo,SP
4517,sao paulo,SP
4518,sao paulo,SP
4520,são paulo,SP
4521,sao paulo,SP
4522,sao paulo,SP
4523,sao paulo,SP
4524,sao paulo,SP
4530,sao paulo,SP
4531,sao paulo,SP
4532,sao paulo,SP
4533,sao paulo,SP
4534,sao paulo,SP
4535,sao paulo,SP
4536,sao paulo,SP
4537,sao paulo,SP
4538,sao paulo,SP
4542,sao paulo,SP
4543,sao paulo,SP
4544,sao paulo,SP
4545,sao paulo,SP
4546,sao paulo,SP
4547,sao paulo,SP
4548,sao paulo,SP
4549,sao paulo,SP
4550,sao paulo,SP
4551,sao paulo,SP
4552,sao paulo,SP
4553,sao paulo,SP
4555,sao paulo,SP
4556,sao paulo,SP
4557,sao paulo,SP
4558,sao paulo,SP
4559,são paulo,SP
4560,sao paulo,SP
4561,sao paulo,SP
4562,sao paulo,SP
4563,são paulo,SP
4564,são paulo,SP
4565,são paulo,SP
4566,sao paulo,SP
4567,sao paulo,SP
4568,são paulo,SP
4569,são paulo,SP
4570,sao paulo,SP
4571,sao paulo,SP
4575,são paulo,SP
4576,sao paulo,SP
4578,são paulo,SP
4580,sao paulo,SP
4581,sao paulo,SP
4582,são paulo,SP
4583,são paulo,SP
4601,sao paulo,SP
4602,sao paulo,SP
4603,são paulo,SP
4604,sao paulo,SP
4605,sao paulo,SP
4606,são paulo,SP
4607,sao paulo,SP
4608,sao paulo,SP
4609,sao paulo,SP
4610,sao paulo,SP
4611,sao paulo,SP
4612,sao paulo,SP
4613,são paulo,SP
4614,sao paulo,SP
4615,sao paulo,SP
4616,sao paulo,SP
4617,sao paulo,SP
4618,sao paulo,SP
4619,sao paulo,SP
4620,sao paulo,SP
4621,sao paulo,SP
4622,são paulo,SP
4623,sao paulo,SP
4624,sao paulo,SP
4625,sao paulo,SP
4626,sao paulo,SP
4627,sao paulo,SP
4630,sao paulo,SP
4631,são paulo,SP
4632,sao paulo,SP
4633,são paulo,SP
4634,sao paulo,SP
4635,sao paulo,SP
4636,sao paulo,SP
4637,são paulo,SP
4638,sao paulo,SP
4639,sao paulo,SP
4640,são paulo,SP
4641,são paulo,SP
4642,são paulo,SP
4643,sao paulo,SP
4644,sao paulo,SP
4645,sao paulo,SP
4646,sao paulo,SP
4647,sao paulo,SP
4648,sao paulo,SP
4649,são paulo,SP
4650,sao paulo,SP
4651,sao paulo,SP
4652,sao paulo,SP
4653,sao paulo,SP
4654,sao paulo,SP
4655,sao paulo,SP
4657,sao paulo,SP
4658,são paulo,SP
4660,sao paulo,SP
4661,são paulo,SP
4662,sao paulo,SP
4663,são paulo,SP
4664,sao paulo,SP
4671,sao paulo,SP
4672,sao paulo,SP
4673,sao paulo,SP
4674,sao paulo,SP
4675,sao paulo,SP
4676,são paulo,SP
4677,sao paulo,SP
4678,sao paulo,SP
4679,sao paulo,SP
4685,sao paulo,SP
4686,sao paulo,SP
4688,são paulo,SP
4689,sao paulo,SP
4690,sao paulo,SP
4691,sao paulo,SP
4692,sao paulo,SP
4693,sao paulo,SP
4696,sao paulo,SP
4701,sao paulo,SP
4702,sao paulo,SP
4703,são paulo,SP
4704,sao paulo,SP
4705,sao paulo,SP
4707,sao paulo,SP
4708,são paulo,SP
4709,são paulo,SP
4710,sao paulo,SP
4711,são paulo,SP
4713,são paulo,SP
4714,são paulo,SP
4715,são paulo,SP
4716,são paulo,SP
4717,sao paulo,SP
4718,sao paulo,SP
4719,sao paulo,SP
4720,são paulo,SP
4721,sao paulo,SP
4722,sao paulo,SP
4723,são paulo,SP
4724,sao paulo,SP
4725,sao paulo,SP
4726,sao paulo,SP
4727,sao paulo,SP
4728,sao paulo,SP
4729,são paulo,SP
4730,sao paulo,SP
4733,são paulo,SP
4734,sao paulo,SP
4735,sao paulo,SP
4736,sao paulo,SP
4737,sao paulo,SP
4738,sao paulo,SP
4739,sao paulo,SP
4740,sao paulo,SP
4741,sao paulo,SP
4742,são paulo,SP
4743,sao paulo,SP
4744,são paulo,SP
4745,sao paulo,SP
4746,sao paulo,SP
4747,sao paulo,SP
4748,são paulo,SP
4750,sao paulo,SP
4751,sao paulo,SP
4752,sao paulo,SP
4753,sao paulo,SP
4754,sao paulo,SP
4755,sao paulo,SP
4756,são paulo,SP
4757,sao paulo,SP
4760,sao paulo,SP
4761,sao paulo,SP
4762,sao paulo,SP
4763,sao paulo,SP
4764,sao paulo,SP
4765,sao paulo,SP
4766,sao paulo,SP
4767,sao paulo,SP
4768,são paulo,SP
4770,são paulo,SP
4771,sao paulo,SP
4772,sao paulo,SP
4773,sao paulo,SP
4774,sao paulo,SP
4775,sao paulo,SP
4776,sao paulo,SP
4777,sao paulo,SP
4778,sao paulo,SP
4779,são paulo,SP
4781,sao paulo,SP
4782,sao paulo,SP
4783,sao paulo,SP
4784,sao paulo,SP
4785,sao paulo,SP
4786,são paulo,SP
4787,são paulo,SP
4788,sao paulo,SP
4789,sao paulo,SP
4792,sao paulo,SP
4794,sao paulo,SP
4795,sao paulo,SP
4801,sao paulo,SP
4802,sao paulo,SP
4803,são paulo,SP
4805,sao paulo,SP
4806,sao paulo,SP
4807,sao paulo,SP
4808,são paulo,SP
4809,sao paulo,SP
4810,sao paulo,SP
4811,sao paulo,SP
4812,sao paulo,SP
4813,sao paulo,SP
4814,são paulo,SP
4815,sao paulo,SP
4816,sao paulo,SP
4820,sao paulo,SP
4821,sao paulo,SP
4822,sao paulo,SP
4823,sao paulo,SP
4824,sao paulo,SP
4826,sao paulo,SP
4827,sao paulo,SP
4828,são paulo,SP
4829,sao paulo,SP
4830,sao paulo,SP
4831,sao paulo,SP
4832,sao paulo,SP
4833,sao paulo,SP
4835,sao paulo,SP
4836,são paulo,SP
4837,sao paulo,SP
4840,sao paulo,SP
4841,sao paulo,SP
4842,são paulo,SP
4843,sao paulo,SP
4844,sao paulo,SP
4845,são paulo,SP
4846,sao paulo,SP
4847,sao paulo,SP
4848,sao paulo,SP
4849,são paulo,SP
4850,são paulo,SP
4851,sao paulo,SP
4852,sao paulo,SP
4853,sao paulo,SP
4854,sao paulo,SP
4855,sao paulo,SP
4856,sao paulo,SP
4857,sao paulo,SP
